"name","SCHOOLID","Gender","One player games","Collaborative games","Use email","Chat on line","Social networks","Browse the Internet for fun","Read news","Obtain practical information","Download music","Upload content","Internet for school","Email students","Email teachers","Download from School","Announcements","Homework","Share school material"
"Australia","0000578","Male",0,0,1,0,2,2,1,0,1,0,0,0,0,0,0,0,0
"Australia","0000578","Female",3,0,2,4,4,4,3,3,4,2,3,3,0,2,2,2,2
"Australia","0000578","Male",3,0,2,4,4,4,0,0,4,0,2,1,1,2,1,2,0
"Australia","0000578","Male",2,1,0,0,3,2,1,1,2,0,2,3,0,2,0,2,0
"Australia","0000578","Male",4,0,2,4,4,4,1,1,3,2,2,0,1,0,0,0,0
"Australia","0000578","Female",0,1,1,3,3,2,1,1,2,1,3,2,1,0,0,3,1
"Australia","0000578","Female",0,0,NA,2,4,4,2,2,4,4,2,2,1,1,1,2,2
"Australia","0000578","Female",0,0,2,2,2,0,0,2,1,0,4,3,1,0,1,3,2
"Australia","0000578","Male",3,3,1,0,0,1,0,0,1,0,2,1,1,1,0,2,1
"Australia","0000578","Female",0,0,2,2,4,2,2,0,4,0,3,3,1,1,1,1,1
"Australia","0000578","Male",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"Australia","0000578","Male",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Australia","0000578","Male",0,0,2,4,4,4,1,1,4,2,2,0,0,0,0,2,0
"Australia","0000579","Male",3,3,4,4,4,4,4,4,4,0,3,4,3,4,0,4,1
"Australia","0000579","Female",0,0,2,4,4,3,2,2,3,3,3,2,2,2,0,4,1
"Australia","0000579","Female",2,0,1,3,3,3,1,2,2,2,2,2,3,1,1,2,1
"Australia","0000579","Female",2,0,3,4,4,4,2,2,3,1,3,0,0,0,0,3,2
"Australia","0000579","Female",0,0,2,2,4,4,0,1,4,1,2,2,1,2,2,2,0
"Australia","0000579","Male",2,2,1,2,2,3,2,2,2,0,2,0,1,1,1,3,1
"Australia","0000579","Female",2,1,4,1,4,4,3,3,2,1,3,3,1,0,1,2,1
"Australia","0000579","Male",2,2,0,0,3,3,0,1,3,1,1,1,0,0,0,1,1
"Australia","0000579","Male",2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2
"Australia","0000579","Female",2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"Australia","0000579","Male",2,2,1,2,3,3,3,2,3,3,3,2,3,2,2,3,2
"Australia","0000579","Male",0,0,2,3,3,3,0,3,2,0,2,1,0,0,0,3,0
"Australia","0000579","Female",4,0,1,0,4,2,0,2,2,0,2,0,2,0,2,3,1
"Australia","0000579","Male",2,3,3,2,3,3,4,4,0,0,3,3,3,3,4,4,4
"Australia","0000579","Female",1,1,3,4,1,2,0,1,1,0,2,0,1,0,0,2,0
"Australia","0000579","Male",3,0,4,4,4,4,4,4,4,4,3,3,0,4,4,0,1
"Australia","0000579","Female",3,0,4,0,4,4,4,4,4,4,4,4,4,4,0,4,4
"Australia","0000579","Female",3,4,4,4,4,4,1,2,4,3,2,2,1,2,1,2,2
"Australia","0000579","Male",3,3,3,3,3,4,2,1,3,3,3,2,2,3,1,2,1
"Australia","0000580","Male",0,2,0,4,4,4,0,0,4,1,0,0,0,0,0,0,0
"Australia","0000580","Male",4,4,4,4,4,4,3,4,4,4,2,2,0,2,2,4,1
"Australia","0000580","Male",2,2,2,0,3,3,1,4,4,0,3,2,1,1,1,4,1
"Australia","0000580","Male",2,2,2,3,4,4,2,3,4,2,2,2,1,1,0,2,2
"Australia","0000580","Male",3,1,1,4,4,3,1,2,3,1,3,2,1,1,0,2,2
"Australia","0000580","Male",0,0,3,2,4,3,1,2,0,0,2,1,2,3,1,3,0
"Australia","0000580","Male",3,3,2,3,3,3,3,2,3,1,3,3,3,2,0,3,1
"Australia","0000580","Female",0,0,2,2,3,1,2,2,0,0,3,2,1,0,0,4,2
"Australia","0000580","Male",2,2,2,0,4,3,2,2,3,3,2,2,2,1,1,2,1
"Australia","0000580","Female",0,0,2,0,3,3,3,3,3,0,2,0,1,0,0,2,2
"Australia","0000580","Female",0,1,2,4,4,4,0,0,4,3,1,0,1,0,0,1,0
"Australia","0000580","Male",3,2,2,3,4,4,4,2,2,0,2,1,1,0,0,3,1
"Australia","0000580","Male",0,0,0,0,4,4,2,3,4,4,2,0,1,0,0,2,2
"Australia","0000580","Female",0,0,2,2,4,3,3,3,3,0,4,2,1,1,1,4,1
"Australia","0000580","Female",0,0,2,0,2,4,0,0,0,0,2,2,2,2,2,2,2
"Australia","0000580","Male",0,1,3,0,4,1,1,0,1,0,3,3,3,0,0,3,0
"Australia","0000581","Female",1,0,3,0,0,3,2,3,3,0,4,1,2,3,1,4,1
"Australia","0000581","Female",1,0,3,3,4,3,1,1,2,2,2,2,3,1,0,3,1
"Australia","0000581","Female",3,1,3,4,4,4,1,2,1,1,1,1,1,0,0,1,0
"Australia","0000581","Female",1,1,2,3,4,3,1,2,3,3,3,3,2,1,1,4,3
"Australia","0000581","Female",3,1,4,0,3,1,1,2,1,0,1,2,1,1,0,3,1
"Australia","0000581","Male",1,1,3,3,3,2,0,1,2,1,2,2,2,1,0,2,1
"Australia","0000581","Male",3,0,2,0,4,4,1,2,3,2,3,3,1,2,0,3,3
"Australia","0000581","Male",4,4,4,4,4,4,4,4,NA,NA,0,0,0,0,0,0,0
"Australia","0000581","Female",0,0,4,0,4,4,2,3,4,2,3,3,3,1,0,3,1
"Australia","0000581","Female",0,0,1,0,4,2,3,2,0,0,3,2,2,0,1,4,1
"Australia","0000581","Male",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"Australia","0000581","Female",4,4,4,4,4,4,0,2,4,1,2,3,2,1,0,2,0
"Australia","0000581","Female",0,1,4,1,4,4,2,2,3,3,3,3,3,2,2,4,2
"Australia","0000581","Female",1,0,0,0,3,3,0,2,2,1,2,1,2,2,3,3,2
"Australia","0000581","Male",2,1,3,3,4,3,2,2,2,1,2,2,3,2,0,3,2
"Australia","0000581","Female",0,0,3,0,2,2,2,2,0,0,3,3,4,0,0,3,0
"Australia","0000581","Female",1,0,3,1,3,3,0,2,2,0,2,4,4,1,0,4,2
"Australia","0000581","Male",0,0,3,0,3,3,1,3,1,0,2,1,1,0,1,3,0
"Australia","0000581","Male",0,4,4,4,4,4,3,4,4,4,3,3,2,4,4,3,0
"Australia","0000581","Male",3,0,2,3,4,3,2,2,4,2,2,0,2,0,0,4,1
"Australia","0000581","Male",2,2,3,0,3,2,0,3,0,0,3,3,3,1,1,3,2
"Australia","0000582","Female",0,0,0,0,4,3,0,0,2,2,1,0,0,1,1,2,0
"Australia","0000582","Female",1,0,3,2,3,3,0,2,2,1,1,1,1,0,0,2,1
"Australia","0000582","Male",2,2,2,3,4,4,2,1,3,2,3,3,3,2,2,2,0
"Australia","0000582","Male",0,0,3,0,4,4,1,1,3,0,3,0,1,0,0,3,0
"Australia","0000582","Female",0,0,3,1,0,1,3,1,0,0,4,2,1,2,2,4,1
"Australia","0000582","Female",0,0,2,0,4,3,0,0,4,0,1,0,1,0,0,1,0
"Australia","0000582","Male",2,3,1,1,2,3,0,0,2,0,1,1,1,0,1,2,0
"Australia","0000582","Female",0,0,1,3,4,3,1,2,2,0,2,1,1,0,0,2,2
"Australia","0000582","Male",2,3,2,1,1,3,3,3,2,2,2,2,2,2,1,3,2
"Australia","0000582","Female",1,0,3,0,4,3,0,0,2,0,2,1,0,0,0,2,1
"Australia","0000582","Male",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"Australia","0000582","Female",0,0,0,0,NA,1,0,0,1,0,2,0,0,0,0,2,0
"Australia","0000582","Male",1,0,3,1,3,3,4,4,1,3,4,4,3,2,3,4,3
"Australia","0000582","Male",0,0,0,NA,4,4,2,2,4,0,1,1,1,1,1,2,2
"Australia","0000582","Male",0,0,0,0,4,4,2,2,3,3,2,2,2,2,2,2,2
"Australia","0000582","Male",0,1,3,3,2,3,2,2,2,2,1,0,2,2,2,2,2
"Australia","0000582","Male",3,2,1,2,4,3,1,2,2,1,0,1,1,0,0,2,1
"Australia","0000582","Female",0,0,0,0,3,1,0,0,1,0,2,0,0,0,0,2,0
"Australia","0000582","Male",0,0,3,4,4,4,0,0,1,0,1,0,0,0,0,1,0
"Australia","0000582","Female",0,0,3,4,4,4,0,2,2,4,2,0,0,0,0,2,0
"Australia","0000582","Male",3,4,4,4,4,4,1,2,4,3,2,0,0,0,1,0,2
"Australia","0000582","Male",0,0,2,3,3,4,0,3,2,2,3,0,0,0,0,0,0
"Australia","0000582","Male",3,3,1,2,3,4,0,2,3,1,1,1,1,0,0,1,0
"Australia","0000582","Male",1,1,1,1,4,2,0,1,2,0,0,1,1,0,0,1,0
"Australia","0000582","Male",0,0,0,0,0,3,0,2,3,0,0,0,0,0,0,0,0
"Australia","0000583","Female",0,0,1,2,4,3,2,3,1,0,2,1,0,2,0,3,0
"Australia","0000583","Male",0,2,4,3,4,4,1,4,2,1,3,3,3,0,1,1,1
"Australia","0000583","Male",0,0,2,0,4,4,1,3,3,1,2,0,0,1,1,2,1
"Australia","0000583","Female",2,2,1,0,1,2,3,3,1,3,2,2,0,0,1,2,1
"Australia","0000583","Female",0,0,3,1,4,3,0,2,2,0,2,1,0,1,0,2,0
"Australia","0000583","Male",1,0,4,4,4,4,4,2,2,1,1,1,0,1,0,1,0
"Australia","0000583","Male",2,3,1,1,4,2,2,2,2,0,2,1,1,1,1,3,1
"Australia","0000583","Male",0,3,3,3,3,3,2,2,3,1,2,0,0,0,0,2,0
"Australia","0000583","Male",2,3,3,0,4,3,0,0,4,3,0,0,1,0,0,0,0
"Australia","0000583","Female",0,0,1,3,4,3,2,3,1,3,3,1,1,2,0,2,2
"Australia","0000583","Male",3,1,0,3,3,2,0,0,2,1,2,1,0,1,0,2,0
"Australia","0000583","Female",0,0,1,4,4,4,0,0,3,0,3,3,0,0,0,3,3
"Australia","0000583","Male",3,3,3,3,3,3,2,2,3,0,2,1,0,2,0,2,0
"Australia","0000583","Male",0,0,2,2,2,4,0,0,3,2,0,2,0,0,0,2,0
"Australia","0000583","Female",0,0,3,2,2,2,0,1,2,0,2,2,1,1,0,2,1
"Australia","0000583","Female",0,0,2,0,4,1,0,2,0,0,2,0,1,1,1,1,1
"Australia","0000583","Male",3,2,1,2,4,2,0,0,4,0,0,0,0,0,0,0,0
"Australia","0000583","Female",1,1,2,4,4,3,1,2,3,3,2,1,0,0,0,2,1
"Australia","0000584","Female",4,4,3,2,2,4,1,0,4,1,0,0,0,0,0,2,0
"Australia","0000584","Female",0,0,2,0,4,3,0,2,2,0,3,2,0,1,0,3,1
"Australia","0000584","Female",0,0,1,0,4,3,1,2,1,1,2,0,0,1,0,2,1
"Australia","0000584","Female",0,0,1,0,4,2,0,1,1,0,2,1,0,0,1,2,1
"Australia","0000584","Male",0,0,1,2,4,3,2,1,3,0,2,1,2,1,1,3,2
"Australia","0000584","Male",4,4,3,4,4,4,1,2,3,1,3,0,2,3,1,3,0
"Australia","0000584","Male",2,2,3,2,1,3,3,3,3,1,3,1,0,0,1,3,2
"Australia","0000584","Male",0,0,3,4,4,2,3,3,4,0,2,0,2,1,2,3,0
"Australia","0000584","Female",2,0,3,3,4,2,1,2,0,0,2,2,1,0,0,2,2
"Australia","0000584","Male",0,0,2,2,4,4,0,1,3,2,4,2,1,1,0,4,0
"Australia","0000584","Male",3,3,3,4,4,2,0,2,3,1,2,0,1,0,0,3,0
"Australia","0000584","Female",0,0,1,0,4,2,2,2,3,0,3,2,2,0,0,4,0
"Australia","0000584","Female",0,0,3,2,4,2,0,1,1,0,4,2,1,1,0,4,1
"Australia","0000584","Male",1,1,2,3,3,3,2,2,1,1,2,2,2,0,0,2,1
"Australia","0000584","Female",0,0,2,2,2,2,0,2,0,1,1,1,0,0,0,1,0
"Australia","0000584","Male",1,1,2,2,2,2,2,2,2,0,0,2,1,0,0,2,2
"Australia","0000584","Female",0,0,2,2,4,4,3,4,4,0,2,2,2,0,0,0,0
"Australia","0000584","Female",0,0,1,0,3,2,0,0,3,0,2,0,0,0,0,2,0
"Australia","0000585","Male",0,2,3,0,0,2,2,4,2,0,4,2,3,3,3,4,3
"Australia","0000585","Female",4,4,4,4,4,4,1,0,4,0,2,2,1,0,0,2,1
"Australia","0000585","Male",3,3,2,2,0,2,2,2,2,0,3,3,2,2,1,3,3
"Australia","0000585","Male",0,4,4,4,4,4,0,0,4,0,0,0,0,0,0,3,0
"Australia","0000585","Male",2,1,3,0,4,3,3,2,2,0,3,1,2,2,1,4,1
"Australia","0000585","Male",2,2,1,4,4,4,2,2,2,0,2,3,1,1,0,2,1
"Australia","0000585","Female",0,0,1,0,4,1,0,2,3,0,2,0,0,3,1,3,2
"Australia","0000585","Male",3,3,0,3,4,4,0,NA,4,0,0,0,0,1,0,1,0
"Australia","0000585","Male",4,1,0,3,2,1,0,3,0,0,2,1,1,3,2,0,2
"Australia","0000585","Female",0,1,2,4,4,2,2,4,1,1,4,1,2,3,4,4,3
"Australia","0000585","Female",0,0,0,0,3,3,2,2,2,0,3,0,1,1,0,4,1
"Australia","0000585","Female",1,1,2,4,4,4,2,4,2,4,3,2,1,3,2,2,3
"Australia","0000585","Female",0,0,2,2,3,1,0,2,1,1,4,2,2,3,2,4,2
"Australia","0000585","Female",0,0,1,3,4,4,1,1,4,0,3,3,1,1,1,4,3
"Australia","0000585","Male",2,1,4,4,4,4,3,3,3,1,3,2,2,2,2,3,2
"Australia","0000585","Male",1,1,1,2,1,1,3,1,3,1,1,2,1,4,2,NA,3
"Australia","0000585","Male",1,3,2,4,4,4,4,4,4,4,1,2,2,2,0,0,1
"Australia","0000585","Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Australia","0000585","Male",1,3,1,NA,3,3,3,3,3,0,3,1,0,2,0,3,0
"Australia","0000585","Female",3,0,4,4,4,4,0,2,1,0,3,3,3,3,0,2,1
"Australia","0000585","Female",0,0,2,4,4,2,0,2,2,0,1,0,1,1,0,1,0
"Australia","0000585","Female",1,0,4,3,3,3,2,2,1,2,2,0,1,2,0,3,2
"Australia","0000585","Female",1,0,1,3,3,3,0,1,2,0,2,1,1,0,0,2,1
"Australia","0000586","Female",1,0,2,0,3,3,0,1,4,0,2,0,1,1,0,2,1
"Australia","0000586","Female",2,0,4,4,4,4,0,3,3,0,3,3,3,2,0,4,2
"Australia","0000586","Female",0,0,2,0,4,4,1,2,3,2,3,2,2,1,1,3,1
"Australia","0000586","Female",1,1,0,0,4,4,2,1,2,0,2,0,0,0,0,2,0
"Australia","0000586","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000586","Female",0,1,3,4,4,2,2,0,1,1,2,0,1,3,0,3,2
"Australia","0000586","Female",2,0,0,0,4,4,4,4,4,1,2,0,2,0,2,2,3
"Australia","0000586","Male",2,2,NA,0,0,0,NA,NA,NA,NA,2,0,0,0,0,2,2
"Australia","0000586","Male",1,1,3,2,4,2,2,2,2,1,2,0,1,0,0,3,0
"Australia","0000586","Male",2,2,2,0,4,2,2,1,1,0,3,2,0,1,0,2,1
"Australia","0000586","Female",0,0,4,1,3,3,1,3,2,3,2,0,0,0,0,2,0
"Australia","0000586","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000586","Female",1,0,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0
"Australia","0000586","Male",3,3,3,3,3,3,3,3,4,3,2,3,2,2,0,2,4
"Australia","0000586","Female",0,2,2,3,4,4,2,2,1,0,2,2,1,0,0,3,1
"Australia","0000586","Male",3,0,1,1,2,2,3,3,1,1,3,3,3,0,3,3,3
"Australia","0000586","Male",4,4,2,1,1,3,2,3,2,1,2,3,3,3,2,3,2
"Australia","0000586","Female",0,0,1,3,3,2,1,1,2,2,2,2,1,1,1,2,2
"Australia","0000586","Female",1,0,3,2,3,3,1,2,2,3,3,0,0,2,2,3,2
"Australia","0000586","Female",0,0,3,0,4,3,1,2,0,0,1,2,1,0,0,1,1
"Australia","0000586","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000586","Female",1,1,2,4,4,4,2,2,3,2,2,0,0,1,0,1,0
"Australia","0000586","Female",1,0,1,2,3,2,1,1,2,0,4,2,2,1,0,2,2
"Australia","0000586","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000586","Male",3,4,2,0,0,3,0,1,0,0,2,0,1,0,0,2,0
"Australia","0000586","Male",2,2,2,0,2,3,0,0,0,0,1,0,0,0,0,0,0
"Australia","0000586","Female",2,0,3,1,1,2,1,2,2,0,3,2,2,2,3,3,2
"Australia","0000586","Female",2,1,1,2,3,3,2,2,1,0,3,0,0,0,0,3,0
"Australia","0000586","Female",0,0,3,2,4,4,0,1,1,0,2,2,2,0,0,3,3
"Australia","0000586","Male",3,3,4,3,4,4,4,4,4,0,4,2,0,0,0,3,1
"Australia","0000586","Female",0,2,1,3,4,3,0,3,0,0,2,0,1,0,0,0,0
"Australia","0000587","Female",0,0,3,0,3,2,1,4,0,0,3,3,3,0,2,3,2
"Australia","0000587","Female",1,0,2,3,3,2,3,1,2,1,2,1,1,1,1,2,1
"Australia","0000587","Female",0,0,3,1,3,2,1,2,2,1,3,2,2,2,2,3,2
"Australia","0000587","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000587","Female",0,0,2,0,2,0,0,2,0,0,4,3,2,0,0,4,0
"Australia","0000587","Male",4,4,4,4,4,4,0,0,0,2,4,4,4,0,4,4,3
"Australia","0000587","Female",0,0,1,0,NA,2,1,1,2,0,2,1,0,0,0,3,0
"Australia","0000587","Female",0,0,3,2,4,3,3,2,2,0,2,3,2,1,1,3,1
"Australia","0000587","Male",1,1,4,4,4,4,2,4,0,1,0,2,1,1,0,2,2
"Australia","0000587","Female",0,0,1,0,2,1,1,1,0,0,3,0,2,2,1,NA,1
"Australia","0000587","Male",1,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,2
"Australia","0000587","Female",2,0,1,4,4,4,1,0,4,0,2,0,1,1,3,3,2
"Australia","0000587","Male",0,2,1,0,4,4,1,2,NA,NA,3,1,0,1,0,2,0
"Australia","0000587","Female",2,2,2,0,4,4,1,2,3,3,2,1,1,1,0,2,1
"Australia","0000587","Male",2,2,3,2,2,3,3,3,1,0,3,2,2,0,0,2,1
"Australia","0000588","Male",0,0,0,0,4,3,0,1,2,0,0,0,0,0,0,0,0
"Australia","0000588","Female",0,0,2,2,4,4,2,3,1,0,2,2,0,0,0,2,2
"Australia","0000588","Female",1,0,0,4,4,2,4,4,1,0,2,1,0,2,0,3,0
"Australia","0000588","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000588","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000588","Female",2,0,1,2,3,2,1,1,0,0,2,NA,2,0,1,2,1
"Australia","0000588","Male",1,1,1,0,2,2,1,3,1,0,2,0,1,0,0,3,2
"Australia","0000588","Female",1,1,0,3,4,4,0,2,0,0,1,0,0,0,0,1,0
"Australia","0000588","Male",0,0,3,1,3,0,0,3,1,4,3,2,1,0,1,3,1
"Australia","0000588","Male",2,0,3,2,3,3,0,0,0,0,2,0,0,0,0,2,2
"Australia","0000588","Male",3,3,4,4,4,3,0,2,4,0,2,1,1,0,0,1,1
"Australia","0000588","Male",0,0,3,0,4,3,1,3,1,1,2,0,1,0,1,2,1
"Australia","0000588","Female",1,0,3,3,4,4,2,2,4,0,2,3,1,2,1,2,2
"Australia","0000588","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000588","Male",3,3,2,1,3,4,2,2,3,0,3,0,0,0,0,3,1
"Australia","0000588","Male",2,1,1,2,NA,3,0,3,2,3,2,2,2,0,0,3,1
"Australia","0000588","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000588","Female",0,0,1,0,4,2,1,1,2,3,2,3,2,0,1,1,1
"Australia","0000588","Female",0,0,3,0,3,2,1,2,1,1,2,0,0,1,1,2,0
"Australia","0000588","Female",0,0,2,2,4,3,0,0,2,0,2,1,1,1,0,2,1
"Australia","0000589","Female",1,1,2,3,4,3,1,2,2,1,2,1,1,1,0,4,1
"Australia","0000589","Male",1,0,2,0,2,2,0,2,2,0,3,1,0,0,0,3,0
"Australia","0000589","Female",0,0,2,0,4,2,0,0,1,0,2,2,1,1,1,3,0
"Australia","0000589","Female",0,0,1,2,4,4,0,0,4,0,1,0,2,1,1,1,0
"Australia","0000589","Female",1,0,1,0,4,4,1,1,1,1,1,0,1,1,0,1,1
"Australia","0000589","Female",2,0,3,0,3,1,0,1,0,0,1,1,0,0,0,1,0
"Australia","0000589","Female",0,0,3,0,3,3,3,4,2,2,2,0,2,1,0,3,1
"Australia","0000589","Male",0,0,1,0,0,4,0,1,0,1,1,0,1,0,0,3,0
"Australia","0000589","Male",0,0,3,3,3,2,2,2,2,2,2,2,2,2,1,3,2
"Australia","0000589","Female",2,1,3,3,3,3,0,1,3,4,2,2,0,0,0,4,0
"Australia","0000589","Male",3,0,2,2,3,4,3,3,3,1,3,1,1,1,1,4,1
"Australia","0000589","Female",0,0,3,3,4,2,1,3,3,0,1,0,0,0,0,1,0
"Australia","0000589","Female",2,1,2,1,2,4,1,3,2,1,3,3,2,2,3,1,1
"Australia","0000589","Female",2,3,3,4,4,4,4,4,4,4,1,1,0,0,0,2,0
"Australia","0000589","Male",0,0,3,3,3,1,0,2,1,0,0,0,0,0,0,0,0
"Australia","0000589","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000589","Female",2,0,2,2,4,4,0,4,4,0,2,0,0,0,1,1,1
"Australia","0000589","Male",2,1,1,3,3,3,3,3,3,3,3,2,2,2,1,3,2
"Australia","0000589","Male",3,3,3,2,2,4,1,4,1,0,3,0,1,1,0,2,1
"Australia","0000589","Male",3,2,4,4,4,4,3,3,4,1,3,2,1,1,0,3,1
"Australia","0000589","Female",0,0,2,3,4,2,1,3,3,2,3,2,2,2,1,4,4
"Australia","0000590","Female",0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,1,0
"Australia","0000590","Male",2,2,0,0,2,3,0,0,2,0,2,0,0,0,0,0,0
"Australia","0000590","Female",0,0,2,NA,4,2,4,3,2,3,4,2,0,1,2,4,3
"Australia","0000590","Female",0,0,0,2,4,1,0,0,2,2,2,0,0,0,0,3,0
"Australia","0000590","Male",3,4,2,2,3,3,0,2,3,3,1,1,1,1,2,2,1
"Australia","0000590","Male",3,2,0,4,4,4,4,4,NA,4,4,4,4,4,4,4,4
"Australia","0000590","Male",2,2,0,0,0,3,3,3,4,0,2,0,1,1,0,4,0
"Australia","0000590","Female",0,0,0,0,4,3,0,2,0,0,0,0,0,0,0,0,0
"Australia","0000590","Female",1,1,4,0,4,4,0,4,4,0,3,1,1,1,0,4,0
"Australia","0000590","Male",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Australia","0000590","Female",1,0,1,0,4,3,0,1,2,1,2,0,0,0,0,3,0
"Australia","0000590","Male",3,0,3,0,3,3,0,0,1,1,3,0,0,0,1,3,3
"Australia","0000590","Male",2,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0
"Australia","0000590","Male",4,0,0,0,0,2,0,2,0,0,2,0,0,0,0,3,0
"Australia","0000590","Male",2,2,0,3,0,2,2,1,2,0,1,0,0,0,0,1,0
"Australia","0000591","Male",0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1
"Australia","0000591","Female",0,0,2,0,4,4,0,0,3,1,3,3,3,3,1,3,0
"Australia","0000591","Male",1,0,1,0,0,1,0,0,1,0,2,0,0,0,0,3,0
"Australia","0000591","Female",2,2,1,3,4,4,2,3,4,3,2,0,0,0,0,2,0
"Australia","0000591","Male",3,3,2,0,4,4,3,1,3,2,0,0,0,2,2,0,0
"Australia","0000591","Male",3,2,3,4,4,4,3,3,2,2,2,1,1,0,3,3,2
"Australia","0000591","Male",3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2
"Australia","0000591","Female",2,0,4,4,4,4,0,0,4,3,2,2,2,2,2,2,2
"Australia","0000591","Male",3,3,2,4,4,4,1,2,2,0,2,0,1,0,0,1,2
"Australia","0000592","Male",3,4,1,1,4,4,0,1,4,1,1,1,1,1,1,1,1
"Australia","0000592","Male",0,0,0,2,0,2,4,1,1,0,1,0,0,1,0,1,1
"Australia","0000592","Male",2,2,0,0,0,0,0,1,1,0,2,1,1,1,1,2,1
"Australia","0000592","Male",2,0,3,0,3,3,1,3,3,2,3,2,1,1,0,3,3
"Australia","0000592","Female",0,0,2,3,3,2,1,0,0,0,2,2,2,1,1,3,1
"Australia","0000592","Male",0,0,3,0,0,3,0,2,0,0,3,0,1,1,0,0,1
"Australia","0000592","Male",3,4,1,4,1,4,1,2,2,1,2,2,2,2,2,2,2
"Australia","0000592","Male",2,2,2,3,3,2,1,1,2,1,2,2,1,1,1,2,2
"Australia","0000592","Female",0,0,2,3,4,4,0,2,2,1,2,1,0,1,0,1,0
"Australia","0000592","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000592","Female",2,1,2,1,0,2,1,2,2,0,2,0,2,1,2,2,1
"Australia","0000592","Male",4,4,3,0,4,3,0,1,4,2,2,0,0,2,0,4,1
"Australia","0000592","Male",4,4,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3
"Australia","0000592","Female",2,0,2,2,2,3,0,1,1,0,NA,0,1,1,0,2,1
"Australia","0000592","Female",2,2,4,2,4,4,0,4,4,0,2,1,1,1,1,2,1
"Australia","0000592","Female",1,1,1,2,4,3,1,2,3,2,2,1,1,1,1,1,2
"Australia","0000592","Female",1,0,2,3,4,4,1,3,4,2,3,2,1,1,1,3,3
"Australia","0000592","Male",1,0,2,4,4,4,0,2,3,1,1,0,0,0,0,0,0
"Australia","0000593","Female",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000593","Male",3,0,0,3,4,1,2,4,4,4,2,1,1,1,0,3,3
"Australia","0000593","Male",4,4,3,0,2,4,3,3,2,4,2,0,0,0,0,2,0
"Australia","0000593","Male",0,1,1,0,3,2,2,2,1,1,1,0,0,1,0,2,1
"Australia","0000593","Male",0,0,2,0,2,3,3,1,3,0,3,2,2,2,0,2,2
"Australia","0000593","Male",3,3,4,4,4,3,2,2,1,3,2,1,1,2,2,4,4
"Australia","0000593","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","0000593","Female",2,2,3,3,3,3,1,3,2,1,2,2,2,2,0,3,0
"Australia","0000593","Female",0,0,3,0,3,4,4,4,4,4,2,4,0,2,2,4,4
"Australia","0000593","Female",0,0,3,4,0,3,2,0,2,0,3,3,2,3,2,3,3
"Australia","0000593","Male",1,1,4,2,4,4,1,4,4,0,2,4,1,4,0,2,1
"Australia","0000593","Female",0,0,1,0,3,3,0,1,1,0,2,1,0,0,0,2,2
"Australia","0000593","Female",0,0,3,3,3,2,2,3,3,3,2,2,2,1,1,3,2
"Australia","0000593","Female",0,0,1,1,3,1,1,1,3,1,0,1,1,2,1,3,2
